sample_name	anonymized_name	cage_food_consumption_g	cage_location	cage_notes	cage_number	collection_timestamp	description	diet	dna_extracted	dob	elevation	empo_1	empo_2	empo_3	env_biome	env_feature	env_material	env_package	experiment_duration	exposure_start	exposure_type	general_notes	genotype	geo_loc_name	host_age	host_age_units	host_body_habitat	host_body_product	host_body_site	host_life_stage	host_scientific_name	host_subject_id	host_taxid	host_weight	host_weight_units	latitude	longitude	metabolomics_sample_id	mouse_notes	mouse_number	physical_specimen_location	physical_specimen_remaining	qiita_study_id	sample_name_orit	sample_type	scientific_name	sex	taxon_id	timepoint	title	treatment	diet_short	diet_exp
11548.A17.94.5	A17.94.5	78.9	on shelf		A17	10/10/17 11:00	Mouse 94 stool collection 5 of 20	Regular chow	TRUE	7/18/17	193	Host-associated	Animal-associated	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	10 weeks	9/26/17	AIR		ApoE KO	USA:CA:San Diego	12	weeks	UBERON:feces	UBERON:feces	UBERON:feces	adult	Mus musculus	Mouse 94	10090	30.5	g	32.842	-117.258	A17_94_05		94	UCSDMI	TRUE	11548	A17.94.5	feces	mouse gut metagenome	male	410661		10 week IHC		RC	RC_AIR
11548.A17.94.6	A17.94.6	68	on shelf		A17	10/13/17 11:00	Mouse 94 stool collection 6 of 20	Regular chow	TRUE	7/18/17	193	Host-associated	Animal-associated	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	10 weeks	9/26/17	AIR		ApoE KO	USA:CA:San Diego	12.5	weeks	UBERON:feces	UBERON:feces	UBERON:feces	adult	Mus musculus	Mouse 94	10090	31.9	g	32.842	-117.258	A17_94_06		94	UCSDMI	TRUE	11548	A17.94.6	feces	mouse gut metagenome	male	410661		10 week IHC		RC	RC_AIR
11548.A17.94.7	A17.94.7	88.7	on shelf		A17	10/17/17 11:00	Mouse 94 stool collection 7 of 20	Regular chow	TRUE	7/18/17	193	Host-associated	Animal-associated	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	10 weeks	9/26/17	AIR	orit only for sample collection	ApoE KO	USA:CA:San Diego	13	weeks	UBERON:feces	UBERON:feces	UBERON:feces	adult	Mus musculus	Mouse 94	10090	30.1	g	32.842	-117.258	A17_94_07		94	UCSDMI	TRUE	11548	a17.94.7	feces	mouse gut metagenome	male	410661	not provided	10 week IHC	not provided	RC	RC_AIR
11548.A17.94.7.b	A17.94.7	88.7	on shelf		A17	10/17/17 11:00	Mouse 94 stool collection 7 of 20	Regular chow	TRUE	7/18/17	193	Host-associated	Animal-associated	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	10 weeks	9/26/17	AIR	orit only for sample collection	ApoE KO	USA:CA:San Diego	13	weeks	UBERON:feces	UBERON:feces	UBERON:feces	adult	Mus musculus	Mouse 94	10090	30.1	g	32.842	-117.258	A17_94_07		94	UCSDMI	TRUE	11548	a17.94.7	feces	mouse gut metagenome	male	410661	not provided	10 week IHC	not provided	RC	RC_AIR
11548.A17.94.8	A17.94.8	73.8	on shelf		A17	10/20/17 11:00	Mouse 94 stool collection 8 of 20	Regular chow	TRUE	7/18/17	193	Host-associated	Animal-associated	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	10 weeks	9/26/17	AIR		ApoE KO	USA:CA:San Diego	13.5	weeks	UBERON:feces	UBERON:feces	UBERON:feces	adult	Mus musculus	Mouse 94	10090	32.2	g	32.842	-117.258	A17_94_08		94	UCSDMI	TRUE	11548	a17.94.8	feces	mouse gut metagenome	male	410661	not provided	10 week IHC	not provided	RC	RC_AIR
11548.A17.94.8.b	A17.94.8	73.8	on shelf		A17	10/20/17 11:00	Mouse 94 stool collection 8 of 20	Regular chow	TRUE	7/18/17	193	Host-associated	Animal-associated	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	10 weeks	9/26/17	AIR		ApoE KO	USA:CA:San Diego	13.5	weeks	UBERON:feces	UBERON:feces	UBERON:feces	adult	Mus musculus	Mouse 94	10090	32.2	g	32.842	-117.258	A17_94_08		94	UCSDMI	TRUE	11548	a17.94.8	feces	mouse gut metagenome	male	410661	not provided	10 week IHC	not provided	RC	RC_AIR
11548.A17.94.9	A17.94.9	86.5	on shelf		A17	10/24/17 11:00	Mouse 94 stool collection 9 of 20	Regular chow	TRUE	7/18/17	193	Host-associated	Animal-associated	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	10 weeks	9/26/17	AIR		ApoE KO	USA:CA:San Diego	14	weeks	UBERON:feces	UBERON:feces	UBERON:feces	adult	Mus musculus	Mouse 94	10090	30.1	g	32.842	-117.258	A17_94_09		94	UCSDMI	TRUE	11548	a17.94.9	feces	mouse gut metagenome	male	410661	not provided	10 week IHC	not provided	RC	RC_AIR
11548.A17.94.9.b	A17.94.9	86.5	on shelf		A17	10/24/17 11:00	Mouse 94 stool collection 9 of 20	Regular chow	TRUE	7/18/17	193	Host-associated	Animal-associated	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	10 weeks	9/26/17	AIR		ApoE KO	USA:CA:San Diego	14	weeks	UBERON:feces	UBERON:feces	UBERON:feces	adult	Mus musculus	Mouse 94	10090	30.1	g	32.842	-117.258	A17_94_09		94	UCSDMI	TRUE	11548	a17.94.9	feces	mouse gut metagenome	male	410661	not provided	10 week IHC	not provided	RC	RC_AIR
11548.A17.94.plasma	A17.94.plasma	not provided	on shelf		A17	12/5/17 11:00	Portal vein blood/plasma collection for mouse 94	Regular chow	TRUE	7/18/17	193	Host-associated	Animal-associated	Animal secretion	urban biome	animal-associated habitat	blood	host-associated	10 weeks	9/26/17	AIR	for metabolome only	ApoE KO	USA:CA:San Diego	20	weeks	uberon:blood	uberon:blood	uberon:blood	adult	Mus musculus	Mouse 94	10090	not provided	g	32.842	-117.258	A17_94_PLASMA		94	UCSDMI	TRUE	11548	a17.94.plasma	blood	blood metagenome	male	1676987	not provided	10 week IHC	not applicable	RC	RC_AIR
11548.A17.94.teeth	A17.94.teeth	not provided	on shelf		A17	12/5/17 11:00	Mouse 94 tooth collection at terminal point	Regular chow	TRUE	7/18/17	193	Host-associated	Animal-associated	Animal corpus	urban biome	animal-associated habitat	organic material	host-associated	10 weeks	9/26/17	AIR	one tube for microbiome and metabolome	ApoE KO	USA:CA:San Diego	20	weeks	uberon:oral cavity	uberon:tooth	uberon:mouth	adult	Mus musculus	Mouse 94	10090	not provided	g	32.842	-117.258	A17_94_TEETH		94	UCSDMI	TRUE	11548	a17.94.teeth	tooth	oral metagenome	male	1227552	not provided	10 week IHC	not provided	RC	RC_AIR
11548.A17.95.1	A17.95.1	not applicable	on shelf	fighting cage	A17	9/26/17 11:00	Mouse 95 baseline stool collection 1 of 20	Regular chow	TRUE	7/18/17	193	Host-associated	Animal-associated	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	10 weeks	9/26/17	AIR		ApoE KO	USA:CA:San Diego	10	weeks	UBERON:feces	UBERON:feces	UBERON:feces	adult	Mus musculus	Mouse 95	10090	29.4	g	32.842	-117.258	A17_95_01		95	UCSDMI	TRUE	11548	a17.95.1	feces	mouse gut metagenome	male	410661		10 week IHC		RC	RC_AIR
11548.A17.95.10	A17.95.10	61.5	on shelf	started changing air cages 4x/wk 10/26/2017	A17	10/27/17 11:00	Mouse 95 stool collection 10 of 20	Regular chow	TRUE	7/18/17	193	Host-associated	Animal-associated	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	10 weeks	9/26/17	AIR		ApoE KO	USA:CA:San Diego	14.5	weeks	UBERON:feces	UBERON:feces	UBERON:feces	adult	Mus musculus	Mouse 95	10090	32.2	g	32.842	-117.258	A17_95_10		95	UCSDMI	TRUE	11548	a17.95.10	feces	mouse gut metagenome	male	410661	not provided	10 week IHC	not provided	RC	RC_AIR
11548.A17.95.10.	A17.95.10	61.5	on shelf	started changing air cages 4x/wk 10/26/2017	A17	10/27/17 11:00	Mouse 95 stool collection 10 of 20	Regular chow	TRUE	7/18/17	193	Host-associated	Animal-associated	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	10 weeks	9/26/17	AIR		ApoE KO	USA:CA:San Diego	14.5	weeks	UBERON:feces	UBERON:feces	UBERON:feces	adult	Mus musculus	Mouse 95	10090	32.2	g	32.842	-117.258	A17_95_10		95	UCSDMI	TRUE	11548	a17.95.10	feces	mouse gut metagenome	male	410661	not provided	10 week IHC	not provided	RC	RC_AIR
11548.A17.95.11	A17.95.11	92.5	on shelf		A17	10/31/17 11:00	Mouse 95 stool collection 11 of 20	Regular chow	TRUE	7/18/17	193	Host-associated	Animal-associated	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	10 weeks	9/26/17	AIR		ApoE KO	USA:CA:San Diego	15	weeks	UBERON:feces	UBERON:feces	UBERON:feces	adult	Mus musculus	Mouse 95	10090	32.3	g	32.842	-117.258	A17_95_11		95	UCSDMI	TRUE	11548	a17.95.11	feces	mouse gut metagenome	male	410661	not provided	10 week IHC	not provided	RC	RC_AIR
11548.A17.95.11.b	A17.95.11	92.5	on shelf		A17	10/31/17 11:00	Mouse 95 stool collection 11 of 20	Regular chow	TRUE	7/18/17	193	Host-associated	Animal-associated	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	10 weeks	9/26/17	AIR		ApoE KO	USA:CA:San Diego	15	weeks	UBERON:feces	UBERON:feces	UBERON:feces	adult	Mus musculus	Mouse 95	10090	32.3	g	32.842	-117.258	A17_95_11		95	UCSDMI	TRUE	11548	a17.95.11	feces	mouse gut metagenome	male	410661	not provided	10 week IHC	not provided	RC	RC_AIR
11548.A17.95.12	A17.95.12	61.6	on shelf		A17	11/3/17 11:00	Mouse 95 stool collection 12 of 20	Regular chow	TRUE	7/18/17	193	Host-associated	Animal-associated	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	10 weeks	9/26/17	AIR		ApoE KO	USA:CA:San Diego	15.5	weeks	UBERON:feces	UBERON:feces	UBERON:feces	adult	Mus musculus	Mouse 95	10090	31.6	g	32.842	-117.258	A17_95_12		95	UCSDMI	TRUE	11548	a17.95.12	feces	mouse gut metagenome	male	410661	not provided	10 week IHC	not provided	RC	RC_AIR
11548.A17.95.12.b	A17.95.12	61.6	on shelf		A17	11/3/17 11:00	Mouse 95 stool collection 12 of 20	Regular chow	TRUE	7/18/17	193	Host-associated	Animal-associated	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	10 weeks	9/26/17	AIR		ApoE KO	USA:CA:San Diego	15.5	weeks	UBERON:feces	UBERON:feces	UBERON:feces	adult	Mus musculus	Mouse 95	10090	31.6	g	32.842	-117.258	A17_95_12		95	UCSDMI	TRUE	11548	a17.95.12	feces	mouse gut metagenome	male	410661	not provided	10 week IHC	not provided	RC	RC_AIR
11548.A17.95.13	A17.95.13	85.8	on shelf		A17	11/7/17 11:00	Mouse 95 stool collection 13 of 20	Regular chow	TRUE	7/18/17	193	Host-associated	Animal-associated	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	10 weeks	9/26/17	AIR		ApoE KO	USA:CA:San Diego	16	weeks	UBERON:feces	UBERON:feces	UBERON:feces	adult	Mus musculus	Mouse 95	10090	32	g	32.842	-117.258	A17_95_13		95	UCSDMI	TRUE	11548	A17.95.13	feces	mouse gut metagenome	male	410661		10 week IHC		RC	RC_AIR
11548.A17.95.14	A17.95.14	66.5	on shelf		A17	11/7/17 11:00	Mouse 95 stool collection 14 of 20	Regular chow	TRUE	7/18/17	193	Host-associated	Animal-associated	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	10 weeks	9/26/17	AIR		ApoE KO	USA:CA:San Diego	16.5	weeks	UBERON:feces	UBERON:feces	UBERON:feces	adult	Mus musculus	Mouse 95	10090	32.7	g	32.842	-117.258	A17_95_14		95	UCSDMI	TRUE	11548	A17.95.14	feces	mouse gut metagenome	male	410661		10 week IHC		RC	RC_AIR
11548.A17.95.15	A17.95.15	88.3	on shelf		A17	11/14/17 11:00	Mouse 95 stool collection 15 of 20	Regular chow	TRUE	7/18/17	193	Host-associated	Animal-associated	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	10 weeks	9/26/17	AIR		ApoE KO	USA:CA:San Diego	17	weeks	UBERON:feces	UBERON:feces	UBERON:feces	adult	Mus musculus	Mouse 95	10090	32.6	g	32.842	-117.258	A17_95_15		95	UCSDMI	TRUE	11548	A17.95.15	feces	mouse gut metagenome	male	410661		10 week IHC		RC	RC_AIR
11548.A17.95.16	A17.95.16	61.4	on shelf		A17	11/17/17 11:00	Mouse 95 stool collection 16 of 20	Regular chow	TRUE	7/18/17	193	Host-associated	Animal-associated	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	10 weeks	9/26/17	AIR		ApoE KO	USA:CA:San Diego	17.5	weeks	UBERON:feces	UBERON:feces	UBERON:feces	adult	Mus musculus	Mouse 95	10090	32.9	g	32.842	-117.258	A17_95_16		95	UCSDMI	TRUE	11548	A17.95.16	feces	mouse gut metagenome	male	410661		10 week IHC		RC	RC_AIR
11548.A17.95.17	A17.95.17	81.5	on shelf		A17	11/21/17 11:00	Mouse 95 stool collection 17 of 20	Regular chow	TRUE	7/18/17	193	Host-associated	Animal-associated	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	10 weeks	9/26/17	AIR		ApoE KO	USA:CA:San Diego	18	weeks	UBERON:feces	UBERON:feces	UBERON:feces	adult	Mus musculus	Mouse 95	10090	33.1	g	32.842	-117.258	A17_95_17		95	UCSDMI	TRUE	11548	a17.95.17	feces	mouse gut metagenome	male	410661	not provided	10 week IHC	not provided	RC	RC_AIR
11548.A17.95.17.b	A17.95.17	81.5	on shelf		A17	11/21/17 11:00	Mouse 95 stool collection 17 of 20	Regular chow	TRUE	7/18/17	193	Host-associated	Animal-associated	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	10 weeks	9/26/17	AIR		ApoE KO	USA:CA:San Diego	18	weeks	UBERON:feces	UBERON:feces	UBERON:feces	adult	Mus musculus	Mouse 95	10090	33.1	g	32.842	-117.258	A17_95_17		95	UCSDMI	TRUE	11548	a17.95.17	feces	mouse gut metagenome	male	410661	not provided	10 week IHC	not provided	RC	RC_AIR
11548.A17.95.18	A17.95.18	56.9	on shelf		A17	11/24/17 11:00	Mouse 95 stool collection 18 of 20	Regular chow	TRUE	7/18/17	193	Host-associated	Animal-associated	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	10 weeks	9/26/17	AIR		ApoE KO	USA:CA:San Diego	18.5	weeks	UBERON:feces	UBERON:feces	UBERON:feces	adult	Mus musculus	Mouse 95	10090	33.4	g	32.842	-117.258	A17_95_18		95	UCSDMI	TRUE	11548	a17.95.18	feces	mouse gut metagenome	male	410661	not provided	10 week IHC	not provided	RC	RC_AIR
11548.A17.95.18.b	A17.95.18	56.9	on shelf		A17	11/24/17 11:00	Mouse 95 stool collection 18 of 20	Regular chow	TRUE	7/18/17	193	Host-associated	Animal-associated	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	10 weeks	9/26/17	AIR		ApoE KO	USA:CA:San Diego	18.5	weeks	UBERON:feces	UBERON:feces	UBERON:feces	adult	Mus musculus	Mouse 95	10090	33.4	g	32.842	-117.258	A17_95_18		95	UCSDMI	TRUE	11548	a17.95.18	feces	mouse gut metagenome	male	410661	not provided	10 week IHC	not provided	RC	RC_AIR
11548.A17.95.19	A17.95.19	80.9	on shelf		A17	11/28/17 11:00	Mouse 95 stool collection 19 of 20	Regular chow	TRUE	7/18/17	193	Host-associated	Animal-associated	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	10 weeks	9/26/17	AIR		ApoE KO	USA:CA:San Diego	19	weeks	UBERON:feces	UBERON:feces	UBERON:feces	adult	Mus musculus	Mouse 95	10090	33.5	g	32.842	-117.258	A17_95_19		95	UCSDMI	TRUE	11548	A17.95.19	feces	mouse gut metagenome	male	410661		10 week IHC		RC	RC_AIR
11548.A17.95.2	A17.95.2	56.4	on shelf		A17	9/29/17 11:00	Mouse 95 stool collection 2 of 20	Regular chow	TRUE	7/18/17	193	Host-associated	Animal-associated	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	10 weeks	9/26/17	AIR		ApoE KO	USA:CA:San Diego	10.5	weeks	UBERON:feces	UBERON:feces	UBERON:feces	adult	Mus musculus	Mouse 95	10090	29.6	g	32.842	-117.258	A17_95_02		95	UCSDMI	TRUE	11548	A17.95.2	feces	mouse gut metagenome	male	410661		10 week IHC		RC	RC_AIR
11548.A17.95.20	A17.95.20	58.6	on shelf		A17	12/1/17 10:00	Mouse 95 stool collection 20 of 20	Regular chow	TRUE	7/18/17	193	Host-associated	Animal-associated	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	10 weeks	9/26/17	AIR		ApoE KO	USA:CA:San Diego	19.5	weeks	UBERON:feces	UBERON:feces	UBERON:feces	adult	Mus musculus	Mouse 95	10090	33.6	g	32.842	-117.258	A17_95_20		95	UCSDMI	TRUE	11548	A17.95.20	feces	mouse gut metagenome	male	410661		10 week IHC		RC	RC_AIR
11548.A17.95.3	A17.95.3	76.7	on shelf	put nyla bones in cage	A17	10/3/17 11:00	Mouse 95 stool collection 3 of 20	Regular chow	TRUE	7/18/17	193	Host-associated	Animal-associated	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	10 weeks	9/26/17	AIR		ApoE KO	USA:CA:San Diego	11	weeks	UBERON:feces	UBERON:feces	UBERON:feces	adult	Mus musculus	Mouse 95	10090	29.6	g	32.842	-117.258	A17_95_03		95	UCSDMI	TRUE	11548	a17.95.3	feces	mouse gut metagenome	male	410661	not provided	10 week IHC	not provided	RC	RC_AIR
11548.A17.95.3.b	A17.95.3	76.7	on shelf	put nyla bones in cage	A17	10/3/17 11:00	Mouse 95 stool collection 3 of 20	Regular chow	TRUE	7/18/17	193	Host-associated	Animal-associated	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	10 weeks	9/26/17	AIR		ApoE KO	USA:CA:San Diego	11	weeks	UBERON:feces	UBERON:feces	UBERON:feces	adult	Mus musculus	Mouse 95	10090	29.6	g	32.842	-117.258	A17_95_03		95	UCSDMI	TRUE	11548	a17.95.3	feces	mouse gut metagenome	male	410661	not provided	10 week IHC	not provided	RC	RC_AIR
11548.A17.95.4	A17.95.4	64.9	on shelf		A17	10/6/17 11:00	Mouse 95 stool collection 4 of 20	Regular chow	TRUE	7/18/17	193	Host-associated	Animal-associated	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	10 weeks	9/26/17	AIR		ApoE KO	USA:CA:San Diego	11.5	weeks	UBERON:feces	UBERON:feces	UBERON:feces	adult	Mus musculus	Mouse 95	10090	30.8	g	32.842	-117.258	A17_95_04		95	UCSDMI	TRUE	11548	a17.95.4	feces	mouse gut metagenome	male	410661	not provided	10 week IHC	not provided	RC	RC_AIR
11548.A17.95.4.b	A17.95.4	64.9	on shelf		A17	10/6/17 11:00	Mouse 95 stool collection 4 of 20	Regular chow	TRUE	7/18/17	193	Host-associated	Animal-associated	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	10 weeks	9/26/17	AIR		ApoE KO	USA:CA:San Diego	11.5	weeks	UBERON:feces	UBERON:feces	UBERON:feces	adult	Mus musculus	Mouse 95	10090	30.8	g	32.842	-117.258	A17_95_04		95	UCSDMI	TRUE	11548	a17.95.4	feces	mouse gut metagenome	male	410661	not provided	10 week IHC	not provided	RC	RC_AIR
11548.A17.95.5	A17.95.5	78.9	on shelf		A17	10/10/17 11:00	Mouse 95 stool collection 5 of 20	Regular chow	TRUE	7/18/17	193	Host-associated	Animal-associated	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	10 weeks	9/26/17	AIR		ApoE KO	USA:CA:San Diego	12	weeks	UBERON:feces	UBERON:feces	UBERON:feces	adult	Mus musculus	Mouse 95	10090	30.3	g	32.842	-117.258	A17_95_05		95	UCSDMI	TRUE	11548	A17.95.5	feces	mouse gut metagenome	male	410661		10 week IHC		RC	RC_AIR
11548.A17.95.6	A17.95.6	68	on shelf		A17	10/13/17 11:00	Mouse 95 stool collection 6 of 20	Regular chow	TRUE	7/18/17	193	Host-associated	Animal-associated	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	10 weeks	9/26/17	AIR		ApoE KO	USA:CA:San Diego	12.5	weeks	UBERON:feces	UBERON:feces	UBERON:feces	adult	Mus musculus	Mouse 95	10090	30.8	g	32.842	-117.258	A17_95_06		95	UCSDMI	TRUE	11548	A17.95.6	feces	mouse gut metagenome	male	410661		10 week IHC		RC	RC_AIR
11548.A17.95.7	A17.95.7	88.7	on shelf		A17	10/17/17 11:00	Mouse 95 stool collection 7 of 20	Regular chow	TRUE	7/18/17	193	Host-associated	Animal-associated	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	10 weeks	9/26/17	AIR	orit only for sample collection	ApoE KO	USA:CA:San Diego	13	weeks	UBERON:feces	UBERON:feces	UBERON:feces	adult	Mus musculus	Mouse 95	10090	30.3	g	32.842	-117.258	A17_95_07		95	UCSDMI	TRUE	11548	a17.95.7	feces	mouse gut metagenome	male	410661	not provided	10 week IHC	not provided	RC	RC_AIR
11548.A17.95.7.b	A17.95.7	88.7	on shelf		A17	10/17/17 11:00	Mouse 95 stool collection 7 of 20	Regular chow	TRUE	7/18/17	193	Host-associated	Animal-associated	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	10 weeks	9/26/17	AIR	orit only for sample collection	ApoE KO	USA:CA:San Diego	13	weeks	UBERON:feces	UBERON:feces	UBERON:feces	adult	Mus musculus	Mouse 95	10090	30.3	g	32.842	-117.258	A17_95_07		95	UCSDMI	TRUE	11548	a17.95.7	feces	mouse gut metagenome	male	410661	not provided	10 week IHC	not provided	RC	RC_AIR
11548.A17.95.8	A17.95.8	73.8	on shelf		A17	10/20/17 11:00	Mouse 95 stool collection 8 of 20	Regular chow	TRUE	7/18/17	193	Host-associated	Animal-associated	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	10 weeks	9/26/17	AIR		ApoE KO	USA:CA:San Diego	13.5	weeks	UBERON:feces	UBERON:feces	UBERON:feces	adult	Mus musculus	Mouse 95	10090	31.7	g	32.842	-117.258	A17_95_08		95	UCSDMI	TRUE	11548	a17.95.8	feces	mouse gut metagenome	male	410661	not provided	10 week IHC	not provided	RC	RC_AIR
11548.A17.95.8.b	A17.95.8	73.8	on shelf		A17	10/20/17 11:00	Mouse 95 stool collection 8 of 20	Regular chow	TRUE	7/18/17	193	Host-associated	Animal-associated	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	10 weeks	9/26/17	AIR		ApoE KO	USA:CA:San Diego	13.5	weeks	UBERON:feces	UBERON:feces	UBERON:feces	adult	Mus musculus	Mouse 95	10090	31.7	g	32.842	-117.258	A17_95_08		95	UCSDMI	TRUE	11548	a17.95.8	feces	mouse gut metagenome	male	410661	not provided	10 week IHC	not provided	RC	RC_AIR
11548.A17.95.9	A17.95.9	86.5	on shelf		A17	10/24/17 11:00	Mouse 95 stool collection 9 of 20	Regular chow	TRUE	7/18/17	193	Host-associated	Animal-associated	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	10 weeks	9/26/17	AIR		ApoE KO	USA:CA:San Diego	14	weeks	UBERON:feces	UBERON:feces	UBERON:feces	adult	Mus musculus	Mouse 95	10090	30.3	g	32.842	-117.258	A17_95_09		95	UCSDMI	TRUE	11548	a17.95.9	feces	mouse gut metagenome	male	410661	not provided	10 week IHC	not provided	RC	RC_AIR
11548.A17.95.9.b	A17.95.9	86.5	on shelf		A17	10/24/17 11:00	Mouse 95 stool collection 9 of 20	Regular chow	TRUE	7/18/17	193	Host-associated	Animal-associated	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	10 weeks	9/26/17	AIR		ApoE KO	USA:CA:San Diego	14	weeks	UBERON:feces	UBERON:feces	UBERON:feces	adult	Mus musculus	Mouse 95	10090	30.3	g	32.842	-117.258	A17_95_09		95	UCSDMI	TRUE	11548	a17.95.9	feces	mouse gut metagenome	male	410661	not provided	10 week IHC	not provided	RC	RC_AIR
11548.A17.95.plasma	A17.95.plasma	not provided	on shelf		A17	12/6/17 11:00	Portal vein blood/plasma collection for mouse 95	Regular chow	TRUE	7/18/17	193	Host-associated	Animal-associated	Animal secretion	urban biome	animal-associated habitat	blood	host-associated	10 weeks	9/26/17	AIR	for metabolome only	ApoE KO	USA:CA:San Diego	20	weeks	uberon:blood	uberon:blood	uberon:blood	adult	Mus musculus	Mouse 95	10090	not provided	g	32.842	-117.258	A17_95_PLASMA		95	UCSDMI	TRUE	11548	a17.95.plasma	blood	blood metagenome	male	1676987	not provided	10 week IHC	not applicable	RC	RC_AIR
