Feature_ID,VIP,Group_Contribution,mz,RT,Correlation_ID,Spectrum_ID,Compound_Name,Adduct,Putative_BA
3182,1.315,IHC,366.2140,0.519,NA,NA,NA,NA,NA
15062,1.315,IHC,179.1072,2.301,670,NA,NA,NA,NA
33424,1.315,IHC,439.3577,5.671,NA,NA,NA,NA,NA
21692,1.315,IHC,243.1595,3.392,NA,NA,NA,NA,NA
1494,1.314,IHC,230.0444,0.272,NA,NA,NA,NA,NA
36784,1.313,IHC,365.3207,6.807,NA,NA,NA,NA,NA
23646,1.313,AIR,564.3205,3.763,NA,NA,NA,NA,NA
12579,1.313,IHC,174.1130,1.948,NA,NA,NA,NA,NA
23495,1.313,IHC,605.2976,3.693,NA,NA,NA,NA,NA
28934,1.312,AIR,349.1999,4.965,71,NA,NA,NA,NA
20659,1.310,AIR,440.3012,3.183,NA,NA,NA,NA,NA
14600,1.309,AIR,316.2237,2.187,670,NA,NA,NA,NA
1664,1.309,AIR,176.1035,0.297,30,CCMSLIB00005885081,Citruline - 40.00 eV,M+H,NA
20956,1.307,AIR,509.2909,3.216,NA,NA,NA,NA,NA
20868,1.307,IHC,359.2227,3.167,NA,NA,NA,NA,NA
4309,1.306,AIR,244.6579,0.707,NA,NA,NA,NA,NA
22645,1.306,IHC,471.3105,3.602,NA,NA,NA,NA,NA
2768,1.306,IHC,574.3311,0.451,NA,NA,NA,NA,NA
26488,1.306,IHC,373.2742,4.233,15,CCMSLIB00010245833,"""Candidate Trihydroxylated bile acid (delta mass -36.0216; sirius atomic difference: -4H, -2O; buddy atomic difference: -4H, -2O; spectral library match to CCMSLIB00005465753, """"(R)-4-((3R,5S,7S,8R,9S,10S,12S,13R,14S,17R)-3,7,12-trihydroxy-10,13-dimethylhexadecahydro-1H-cyclopenta[a]phenanthren-17-yl)pentanoic acid"""")""",M+H,NA
26389,1.306,AIR,494.3491,4.397,NA,CCMSLIB00006584316,Thr-DCA,M+H,NA
19932,1.305,IHC,431.1816,3.022,NA,NA,NA,NA,NA
3806,1.305,AIR,296.1593,0.584,NA,NA,NA,NA,NA
25693,1.304,IHC,551.3711,4.222,NA,CCMSLIB00010222120,"""Candidate Dihydroxylated bile acid (delta mass 158.0725; sirius atomic difference: 6C, 10H, 2N, 3O; buddy atomic difference: 6C, 10H, 2N, 3O)""",M+H,Dihydroxylated bile acid_548-51-6 [M-H2O+H]+
19255,1.303,AIR,366.2281,2.912,NA,NA,NA,NA,NA
9643,1.303,AIR,348.1948,1.587,588,NA,NA,NA,NA
26916,1.303,AIR,277.6672,4.529,315,NA,NA,NA,NA
4400,1.302,AIR,285.0544,0.709,NA,NA,NA,NA,NA
17167,1.301,AIR,243.1231,2.522,NA,NA,NA,NA,NA
27045,1.300,IHC,490.3560,4.573,NA,NA,NA,NA,NA
3655,1.300,AIR,357.2140,0.562,NA,NA,NA,NA,NA
28396,1.299,AIR,297.2429,4.817,NA,NA,NA,NA,NA
1929,1.298,IHC,272.1722,0.323,NA,CCMSLIB00003137278,Spectral Match to Pro-Arg from NIST14,M+H,NA
33299,1.298,IHC,451.2825,5.738,NA,NA,NA,NA,NA
18396,1.297,IHC,462.7242,2.754,NA,CCMSLIB00010228887,Candidate Trihydroxylated bile acid (delta mass 53.4291),M+H,NA
28280,1.297,IHC,354.2644,4.855,NA,NA,NA,NA,NA
9636,1.296,AIR,373.2453,1.604,NA,NA,NA,NA,NA
4651,1.296,IHC,519.2564,0.765,NA,NA,NA,NA,NA
25678,1.296,AIR,361.1834,4.212,77,NA,NA,NA,NA
4941,1.296,AIR,366.1665,0.808,NA,NA,NA,NA,NA
25055,1.296,AIR,544.2969,4.084,NA,NA,NA,NA,NA
13814,1.296,AIR,336.1925,2.079,8,NA,NA,NA,NA
19077,1.294,AIR,368.2435,2.960,NA,NA,NA,NA,NA
23043,1.293,IHC,321.1450,3.619,NA,CCMSLIB00012380785,"methyl 4-(3-fluorophenyl)-3,6-dihydroxy-6-methyl-4,5,6,7-tetrahydro-1H-indazole-5-carboxylate",[M+H]+,NA
27008,1.292,AIR,485.3099,4.494,NA,NA,NA,NA,NA
30200,1.290,IHC,330.2641,5.243,419,CCMSLIB00004679239,Commendamide,M+H,NA
20647,1.289,IHC,549.3237,3.128,791,CCMSLIB00010222154,"""Candidate Tetrahydroxylated bile acid (delta mass 124.0312; sirius atomic difference: 2C, 8H, 2N, 2O, 1S; buddy atomic difference: 11C, 4N, -4O)""",M+H,"Tetrahydroxylated bile acid_2-propenoic acid, 3-(3-methoxyphenyl)- [M-2H2O+H]+"
22371,1.288,AIR,297.1852,3.480,104,NA,NA,NA,NA
16027,1.288,IHC,366.2630,2.390,NA,NA,NA,NA,NA
11283,1.288,AIR,502.3244,1.633,NA,NA,NA,NA,NA
24441,1.287,IHC,906.5777,3.942,334,CCMSLIB00010217778,"""Candidate Dihydroxylated bile acid (delta mass 513.2777; sirius atomic difference: 26C, 43H, 1N, 7O, 1S; buddy atomic difference: 27C, 39H, 5N, 3O, 1S)""",M+H,NA
1553,1.287,AIR,249.0462,0.288,332,NA,NA,NA,NA
17369,1.287,IHC,641.2915,2.573,NA,NA,NA,NA,NA
16328,1.286,IHC,397.2234,2.403,NA,NA,NA,NA,NA
19627,1.285,IHC,486.2239,2.968,NA,NA,NA,NA,NA
33208,1.285,IHC,485.3599,5.726,754,NA,NA,NA,NA
36892,1.284,IHC,672.5533,6.779,NA,NA,NA,NA,NA
29769,1.284,AIR,313.2741,5.102,159,NA,NA,NA,NA
23800,1.284,AIR,397.2131,3.814,NA,NA,NA,NA,NA
15267,1.283,AIR,565.3082,2.275,274,NA,NA,NA,NA
31326,1.282,IHC,323.2221,5.427,292,NA,NA,NA,NA
17759,1.282,IHC,479.2875,2.649,NA,NA,NA,NA,NA
3421,1.282,AIR,367.7000,0.565,NA,NA,NA,NA,NA
22105,1.282,IHC,519.3343,3.449,NA,NA,NA,NA,NA
32163,1.282,IHC,429.3373,5.647,50,NA,NA,NA,NA
6747,1.282,AIR,288.1921,1.046,NA,NA,NA,NA,NA
6770,1.281,AIR,417.2348,1.157,NA,NA,NA,NA,NA
16692,1.281,IHC,386.1863,2.476,NA,NA,NA,NA,NA
20506,1.281,IHC,319.2115,3.132,806,NA,NA,NA,NA
16673,1.280,IHC,253.1802,2.491,599,CCMSLIB00005727218,"Massbank:AC000281 Walleminone|(1R,4S,5S,6R,9R)-5,6-dihydroxy-4,11,11-trimethyl-8-methylidenebicyclo[7.2.0]undecan-3-one",M+H,NA
32393,1.279,IHC,704.5222,5.591,NA,CCMSLIB00010095183,PC(14:0/16:1); [M+H]+ C38H75N1O8P1,M+H,NA
1539,1.279,AIR,143.0506,0.287,339,NA,NA,NA,NA
19895,1.278,AIR,920.4220,3.018,NA,CCMSLIB00010217723,"""Candidate Trihydroxylated bile acid (delta mass 511.1251; sirius atomic difference: 20C, 17H, 9N, 8O; buddy atomic difference: 30C, 17H, 5N, 4O)""",M+H,NA
35363,1.278,IHC,558.4887,6.321,NA,NA,NA,NA,NA
24823,1.278,AIR,377.2316,4.003,NA,NA,NA,NA,NA
32142,1.278,AIR,487.3061,5.573,88,NA,NA,NA,NA
14781,1.278,IHC,635.3418,2.234,NA,NA,NA,NA,NA
33187,1.277,IHC,426.2969,5.654,NA,NA,NA,NA,NA
33491,1.276,IHC,410.2678,5.792,NA,NA,NA,NA,NA
10356,1.276,AIR,306.6717,1.656,669,NA,NA,NA,NA
31441,1.275,IHC,597.3065,5.461,NA,NA,NA,NA,NA
19620,1.275,AIR,365.1956,3.004,NA,NA,NA,NA,NA
3093,1.274,IHC,265.0802,0.496,NA,NA,NA,NA,NA
2243,1.274,AIR,206.0852,0.366,NA,NA,NA,NA,NA
14956,1.273,IHC,146.0605,2.195,NA,NA,NA,NA,NA
32146,1.273,IHC,662.3735,5.614,NA,NA,NA,NA,NA
2380,1.272,AIR,222.0797,0.395,NA,NA,NA,NA,NA
676,1.272,IHC,150.0143,0.212,188,NA,NA,NA,NA
20186,1.272,AIR,402.2489,3.046,NA,NA,NA,NA,NA
24022,1.272,IHC,549.4041,3.857,NA,NA,NA,NA,NA
12941,1.271,AIR,402.2339,1.956,NA,NA,NA,NA,NA
37302,1.271,AIR,817.2780,6.929,NA,NA,NA,NA,NA
22273,1.270,AIR,561.3561,3.457,97,CCMSLIB00010221953,"""Candidate Trihydroxylated bile acid (delta mass 152.0611; sirius atomic difference: 4C, 12H, 2N, 2O, 1S; buddy atomic difference: 8C, 4H, 6N, -2O)""",M+H,Trihydroxylated bile acid_2-amino-3-hydroxybenzoic acid [M+NH4]+
2562,1.269,AIR,317.1826,0.423,778,NA,NA,NA,NA
22915,1.269,AIR,237.1851,3.567,NA,NA,NA,NA,NA
13198,1.268,AIR,463.2413,2.009,NA,NA,NA,NA,NA
23315,1.267,AIR,356.3526,3.645,NA,NA,NA,NA,NA
24222,1.267,AIR,506.2804,3.782,NA,CCMSLIB00010223811,"""Candidate Trihydroxylated bile acid (delta mass 96.9834; sirius atomic difference: 3C, -1H, 1N, 3O; buddy atomic difference: 4C, -5H, 5N, -1O; spectral library match to CCMSLIB00010123244, Candidate sulfated cholic acid)""",M+H,NA
30791,1.267,AIR,511.3049,5.342,NA,NA,NA,NA,NA
28871,1.266,IHC,373.2741,4.954,463,CCMSLIB00010244550,"""Candidate Trihydroxylated bile acid (delta mass -36.0206; sirius atomic difference: -4H, -2O; buddy atomic difference: -4H, -2O; spectral library match to CCMSLIB00005464868, """"(R)-4-((3S,5S,7S,8R,9S,10S,12S,13R,14S,17R)-3,7,12-trihydroxy-10,13-dimethylhexadecahydro-1H-cyclopenta[a]phenanthren-17-yl)pentanoic acid"""")""",M+H,NA
2748,1.266,IHC,287.6687,0.453,NA,NA,NA,NA,NA
3527,1.266,AIR,461.2113,0.583,232,NA,NA,NA,NA
29317,1.266,AIR,309.2063,5.019,NA,NA,NA,NA,NA
21316,1.266,AIR,285.1851,3.301,NA,NA,NA,NA,NA
3635,1.265,IHC,314.1830,0.570,573,NA,NA,NA,NA
37027,1.264,AIR,556.4918,6.854,NA,NA,NA,NA,NA
28386,1.263,AIR,532.3326,4.864,268,NA,NA,NA,NA
25513,1.263,AIR,385.2382,4.188,NA,NA,NA,NA,NA
28210,1.262,AIR,466.3538,4.865,NA,NA,NA,NA,NA
1711,1.262,AIR,159.0766,0.299,30,NA,NA,NA,NA
13068,1.262,AIR,448.2199,1.983,670,NA,NA,NA,NA
13123,1.262,IHC,126.0918,1.977,NA,NA,NA,NA,NA
35919,1.262,AIR,817.2778,6.533,NA,NA,NA,NA,NA
1147,1.261,AIR,260.0535,0.252,307,NA,NA,NA,NA
34574,1.260,AIR,279.2322,6.024,362,CCMSLIB00003134812,Spectral Match to 9(10)-EpOME from NIST14,M+H-H2O,NA
2165,1.259,AIR,247.1292,0.350,332,NA,NA,NA,NA
12278,1.259,AIR,377.1829,1.869,652,NA,NA,NA,NA
28195,1.258,IHC,367.2468,4.835,NA,NA,NA,NA,NA
924,1.258,AIR,185.0694,0.235,386,NA,NA,NA,NA
26983,1.258,IHC,412.2473,4.527,NA,NA,NA,NA,NA
27793,1.257,IHC,498.2891,4.730,NA,NA,NA,NA,NA
18924,1.257,AIR,416.1379,2.846,NA,NA,NA,NA,NA
17484,1.257,IHC,574.7832,2.596,NA,NA,NA,NA,NA
9793,1.256,IHC,267.1688,1.584,572,NA,NA,NA,NA
31204,1.256,IHC,450.3799,5.420,40,NA,NA,NA,NA
20283,1.256,IHC,355.2478,3.049,548,NA,NA,NA,NA
35842,1.256,IHC,780.5535,6.567,NA,NA,NA,NA,NA
5761,1.256,IHC,346.1978,0.932,NA,NA,NA,NA,NA
29823,1.256,IHC,438.2983,5.167,NA,CCMSLIB00004684235,TOP 8 Psoriasis feature - Unknown FeatureID=4262,M+H,NA
8974,1.255,IHC,377.1829,1.527,NA,NA,NA,NA,NA
25316,1.254,IHC,295.1438,4.128,91,NA,NA,NA,NA
12792,1.254,AIR,351.7245,1.914,NA,NA,NA,NA,NA
6982,1.254,AIR,423.1929,1.171,NA,NA,NA,NA,NA
18819,1.253,AIR,252.1253,2.828,347,NA,NA,NA,NA
28860,1.253,IHC,355.2638,4.950,463,CCMSLIB00010248999,"""Candidate Dihydroxylated bile acid (delta mass -38.0367; sirius atomic difference: -6H, -2O; buddy atomic difference: -6H, -2O)""",M+H,NA
29509,1.252,AIR,455.3167,5.162,NA,NA,NA,NA,NA
5700,1.252,AIR,280.1766,0.911,NA,NA,NA,NA,NA
11896,1.251,IHC,347.2210,1.876,NA,NA,NA,NA,NA
24706,1.251,IHC,484.2914,3.997,NA,NA,NA,NA,NA
10604,1.250,AIR,220.1183,1.676,90,NA,NA,NA,NA
28546,1.250,IHC,454.3294,4.898,NA,NA,NA,NA,NA
23788,1.250,IHC,302.1966,3.778,NA,NA,NA,NA,NA
18939,1.247,AIR,365.2315,2.873,NA,NA,NA,NA,NA
34189,1.246,IHC,368.3164,5.951,NA,NA,NA,NA,NA
12062,1.245,AIR,358.2076,1.840,NA,NA,NA,NA,NA
35357,1.245,IHC,572.5252,6.315,616,NA,NA,NA,NA
23606,1.244,AIR,277.1945,3.757,NA,NA,NA,NA,NA
22209,1.244,AIR,386.2542,3.375,NA,NA,NA,NA,NA
33619,1.244,IHC,429.3369,5.757,212,NA,NA,NA,NA
15497,1.244,IHC,265.1555,2.325,559,CCMSLIB00003137123,Spectral Match to Val-Phe from NIST14,M+H,NA
24329,1.244,AIR,538.2542,3.947,NA,NA,NA,NA,NA
26971,1.243,AIR,351.2154,4.513,NA,NA,NA,NA,NA
20246,1.243,IHC,462.2671,3.057,NA,CCMSLIB00010229214,"""Candidate Trihydroxylated bile acid (delta mass 52.9723; buddy atomic difference: 2C, -1H, 1N, -1O, 1S; spectral library match to CCMSLIB00005435564, taurocholic acid)""",M+H,Trihydroxylated bile acid_taurine [M-3H2O+H]+
11401,1.243,AIR,344.2267,1.778,500,NA,NA,NA,NA
24670,1.243,AIR,508.3658,4.003,NA,CCMSLIB00010223739,"""Candidate Trihydroxylated bile acid (delta mass 99.0663; sirius atomic difference: 5C, 9H, 1N, 1O; buddy atomic difference: 5C, 9H, 1N, 1O; spectral library match to CCMSLIB00006582294, Val-CA; putative explanation: valine)""",M+H,Trihydroxylated bile acid_4-(2-oxopyrrolidin-1-yl)butanoic acid [M-3H2O+H]+
8610,1.243,AIR,351.7065,1.525,NA,NA,NA,NA,NA
14053,1.243,IHC,156.1022,2.102,370,NA,NA,NA,NA
34747,1.243,IHC,720.5598,6.127,NA,NA,NA,NA,NA
6070,1.243,AIR,296.1595,1.007,NA,NA,NA,NA,NA
24718,1.242,IHC,328.2486,4.023,NA,NA,NA,NA,NA
18243,1.242,IHC,196.1341,2.733,NA,NA,NA,NA,NA
18061,1.241,AIR,227.1281,2.740,438,NA,NA,NA,NA
22557,1.241,AIR,613.2831,3.357,NA,CCMSLIB00010220827,"""Candidate Trihydroxylated bile acid (delta mass 203.9886; sirius atomic difference: 5C, 4H, 2N, 5O, 1S)""",M+H,Trihydroxylated bile acid_l-cystine [M-H2O+H]+
26092,1.241,AIR,484.3639,4.298,NA,CCMSLIB00010225021,"""Candidate Dihydroxylated bile acid (delta mass 91.0624; sirius atomic difference: 3C, 9H, 1N, 2O; buddy atomic difference: 3C, 9H, 1N, 2O)""",M+H,NA
22789,1.241,AIR,351.2165,3.426,NA,CCMSLIB00010250490,"""Candidate Tetrahydroxylated bile acid (delta mass -74.0728; sirius atomic difference: -4C, -10H, -1O; buddy atomic difference: -4C, -10H, -1O)""",M+H,NA
5839,1.240,AIR,257.1738,0.883,NA,NA,NA,NA,NA
19843,1.239,AIR,945.4620,3.016,NA,CCMSLIB00010217676,"""Candidate Trihydroxylated bile acid (delta mass 536.1683; sirius atomic difference: 16C, 28H, 10N, 9O, 1S; buddy atomic difference: 26C, 28H, 6N, 3O, 2S)""",M+H,NA
2387,1.239,AIR,221.0950,0.397,314,NA,NA,NA,NA
33425,1.238,IHC,398.3271,5.758,NA,NA,NA,NA,NA
5743,1.237,AIR,288.1921,0.963,NA,NA,NA,NA,NA
33921,1.237,AIR,412.2698,5.884,NA,NA,NA,NA,NA
31179,1.235,IHC,590.3090,5.414,NA,NA,NA,NA,NA
28062,1.233,AIR,303.1959,4.767,NA,NA,NA,NA,NA
27732,1.233,IHC,276.6594,4.690,132,NA,NA,NA,NA
11147,1.232,AIR,334.1783,1.836,597,CCMSLIB00010260912,"""Candidate Pentahydroxylated bile acid (delta mass -107.1047; sirius atomic difference: -7C, -17H, 3N, -3O; buddy atomic difference: -7C, -17H, 3N, -3O)""",M+H,NA
4472,1.232,IHC,199.1085,0.661,NA,NA,NA,NA,NA
32935,1.232,IHC,490.3316,5.664,NA,NA,NA,NA,NA
10505,1.231,IHC,208.1186,1.702,237,NA,NA,NA,NA
18079,1.230,AIR,429.3073,2.713,NA,NA,NA,NA,NA
21632,1.230,AIR,289.1806,3.329,NA,NA,NA,NA,NA
3181,1.228,AIR,171.0768,0.460,51,NA,NA,NA,NA
12654,1.228,AIR,274.1107,1.916,NA,NA,NA,NA,NA
29352,1.228,IHC,413.3503,5.063,NA,CCMSLIB00012718087,Candidate Arginine-C16:0 (delta mass:238.23),M+H,NA
11077,1.228,AIR,363.1556,1.735,NA,NA,NA,NA,NA
27751,1.227,IHC,355.2638,4.688,132,CCMSLIB00010248999,"""Candidate Dihydroxylated bile acid (delta mass -38.0367; sirius atomic difference: -6H, -2O; buddy atomic difference: -6H, -2O)""",M+H,NA
5037,1.227,AIR,409.2068,0.797,NA,NA,NA,NA,NA
20732,1.226,AIR,353.1961,3.166,57,NA,NA,NA,NA
25292,1.226,IHC,420.2288,4.122,91,NA,NA,NA,NA
34095,1.226,IHC,299.1392,5.933,152,NA,NA,NA,NA
33644,1.226,IHC,148.0609,5.780,NA,CCMSLIB00003139484,Spectral Match to L-Glutamic acid from NIST14,M+H,NA
16521,1.225,IHC,239.1645,2.393,NA,NA,NA,NA,NA
17467,1.225,IHC,535.6448,2.617,NA,NA,NA,NA,NA
35256,1.225,IHC,510.5265,6.256,NA,NA,NA,NA,NA
25309,1.225,AIR,405.2642,4.118,NA,CCMSLIB00010238324,"""Candidate Pentahydroxylated bile acid (delta mass -36.0208; sirius atomic difference: -4H, -2O; buddy atomic difference: -4H, -2O)""",M+H,NA
16538,1.224,AIR,505.2685,2.487,NA,NA,NA,NA,NA
14979,1.223,IHC,502.7570,2.242,NA,NA,NA,NA,NA
3567,1.222,AIR,242.1004,0.580,232,NA,NA,NA,NA
20339,1.222,AIR,383.2058,3.038,NA,NA,NA,NA,NA
25040,1.221,IHC,373.1993,4.067,28,NA,NA,NA,NA
23557,1.221,AIR,370.2592,3.854,10,CCMSLIB00010247965,"""Candidate Tetrahydroxylated bile acid (delta mass -55.031; buddy atomic difference: -3C, -9H, 5N, -5O)""",M+H,NA
12211,1.221,AIR,330.2393,1.972,NA,NA,NA,NA,NA
28707,1.220,AIR,924.6239,4.916,NA,NA,NA,NA,NA
32135,1.220,AIR,504.3332,5.572,88,NA,NA,NA,NA
21451,1.219,AIR,770.4827,3.313,NA,NA,NA,NA,NA
35084,1.219,AIR,732.5551,6.190,NA,CCMSLIB00003136587,Spectral Match to 1-(9Z-Octadecenoyl)-2-tetradecanoyl-sn-glycero-3-phosphocholine from NIST14,M+H,NA
26811,1.219,AIR,414.2986,4.472,NA,NA,NA,NA,NA
32779,1.218,IHC,501.3555,5.581,NA,NA,NA,NA,NA
22481,1.217,IHC,347.1616,3.475,NA,NA,NA,NA,NA
25744,1.216,IHC,265.1515,4.178,15,NA,NA,NA,NA
21255,1.216,AIR,288.1809,3.250,503,NA,NA,NA,NA
2691,1.215,AIR,269.1126,0.423,NA,NA,NA,NA,NA
33753,1.215,IHC,407.3678,5.820,726,NA,NA,NA,NA
19818,1.215,AIR,928.4361,3.019,NA,CCMSLIB00010217698,"""Candidate Trihydroxylated bile acid (delta mass 519.1384; sirius atomic difference: 27C, 25H, 3N, 6O, 1S; buddy atomic difference: 26C, 25H, 5N, 3O, 2S)""",M+H,NA
7533,1.213,AIR,280.1768,1.358,NA,NA,NA,NA,NA
22583,1.213,AIR,349.2010,3.535,NA,CCMSLIB00010250582,"""Candidate Pentahydroxylated bile acid (delta mass -92.0842; sirius atomic difference: -4C, -12H, -2O; buddy atomic difference: -4C, -12H, -2O)""",M+H,NA
17011,1.212,IHC,307.1658,2.544,73,NA,NA,NA,NA
22806,1.211,IHC,276.1806,3.624,546,NA,NA,NA,NA
24074,1.211,AIR,317.2114,3.878,10,NA,NA,NA,NA
24980,1.211,AIR,475.3416,4.121,NA,NA,NA,NA,NA
18095,1.211,AIR,267.1210,2.725,NA,NA,NA,NA,NA
32813,1.211,IHC,484.3520,5.648,67,NA,NA,NA,NA
18254,1.210,AIR,578.7629,2.692,NA,NA,NA,NA,NA
11537,1.210,AIR,391.2001,1.756,NA,NA,NA,NA,NA
23818,1.209,IHC,422.2904,3.837,NA,NA,NA,NA,NA
4232,1.209,AIR,137.0604,0.656,NA,CCMSLIB00005731929,"Massbank:EQ333602 Allopurinol|1,2-dihydropyrazolo[3,4-d]pyrimidin-4-one",M+H,NA
23556,1.209,AIR,368.2436,3.717,NA,NA,NA,NA,NA
36014,1.208,IHC,484.4729,6.546,171,NA,NA,NA,NA
31408,1.208,IHC,585.3942,5.448,436,NA,NA,NA,NA
20190,1.207,IHC,887.9553,3.057,NA,CCMSLIB00010217883,"""Candidate Trihydroxylated bile acid (delta mass 478.6655; sirius atomic difference: 37C, 82H, -3O)""",M+H,NA
28401,1.207,AIR,279.2322,4.831,NA,CCMSLIB00003134722,Spectral Match to 9(10)-EpOME from NIST14,M+H-H2O,NA
33067,1.206,IHC,597.5212,5.675,NA,NA,NA,NA,NA
22081,1.205,IHC,433.1969,3.424,784,NA,NA,NA,NA
15818,1.205,AIR,382.2234,2.366,205,NA,NA,NA,NA
19640,1.204,AIR,384.2385,2.990,NA,NA,NA,NA,NA
21726,1.204,IHC,379.1508,3.355,NA,NA,NA,NA,NA
21270,1.204,AIR,564.3207,3.296,NA,NA,NA,NA,NA
14776,1.204,IHC,324.1901,2.203,NA,NA,NA,NA,NA
29532,1.204,IHC,296.6484,5.109,NA,NA,NA,NA,NA
6290,1.203,AIR,244.6580,0.988,NA,NA,NA,NA,NA
23119,1.203,AIR,490.2852,3.620,605,NA,NA,NA,NA
17351,1.202,IHC,290.1966,2.567,63,NA,NA,NA,NA
29752,1.202,AIR,371.2586,5.149,NA,NA,NA,NA,NA
36810,1.202,IHC,572.5252,6.816,790,NA,NA,NA,NA
19807,1.202,AIR,431.3153,3.020,NA,NA,NA,NA,NA
17889,1.201,AIR,687.2701,2.672,291,NA,NA,NA,NA
5530,1.200,AIR,447.2456,0.909,NA,NA,NA,NA,NA
32607,1.200,IHC,792.5906,5.611,NA,CCMSLIB00003135321,Spectral Match to Docosahexaenoyl PAF C-16 from NIST14,M+H,NA
32600,1.200,AIR,756.5529,5.611,529,CCMSLIB00010084384,PC(16:1/18:2); [M+H]+ C42H79N1O8P1,M+H,NA
12512,1.200,AIR,350.1734,1.853,266,NA,NA,NA,NA
9009,1.200,IHC,352.1511,1.488,NA,NA,NA,NA,NA
33434,1.200,AIR,411.3627,5.760,NA,NA,NA,NA,NA
3405,1.199,AIR,249.1270,0.556,27,CCMSLIB00003138480,Spectral Match to Val-Met from NIST14,M+H,NA
7203,1.199,AIR,267.6380,1.165,NA,NA,NA,NA,NA
34560,1.198,IHC,409.3085,6.031,561,NA,NA,NA,NA
13455,1.198,IHC,192.0663,2.036,34,CCMSLIB00010102110,2-oxindole-3-acetic acid CollisionEnergy:102040,M+H,NA
5109,1.198,AIR,260.1323,0.751,NA,NA,NA,NA,NA
5312,1.197,AIR,387.7038,0.883,NA,NA,NA,NA,NA
19046,1.197,AIR,340.2332,2.862,NA,NA,NA,NA,NA
26301,1.197,AIR,534.3486,4.377,NA,NA,NA,NA,NA
30208,1.196,IHC,439.3218,5.214,NA,NA,NA,NA,NA
21928,1.196,IHC,202.1235,3.404,48,NA,NA,NA,NA
2024,1.195,AIR,159.1130,0.330,332,CCMSLIB00003138756,Spectral Match to Gly-Leu-Lys from NIST14,M+2H],NA
6169,1.195,IHC,241.1055,1.018,NA,NA,NA,NA,NA
19204,1.195,AIR,657.3982,2.851,NA,NA,NA,NA,NA
17419,1.194,AIR,570.3504,2.608,NA,NA,NA,NA,NA
4409,1.194,IHC,181.0977,0.703,NA,NA,NA,NA,NA
25401,1.193,AIR,311.2220,4.141,NA,NA,NA,NA,NA
35246,1.193,IHC,780.5531,6.216,NA,NA,NA,NA,NA
33173,1.193,IHC,590.5507,5.736,NA,NA,NA,NA,NA
36549,1.192,IHC,780.5535,6.727,NA,CCMSLIB00010068661,PC(16:0/20:5); [M+H]+ C44H79N1O8P1,M+H,NA
3671,1.191,AIR,243.6561,0.593,NA,NA,NA,NA,NA
23583,1.191,AIR,348.2747,3.743,521,NA,NA,NA,NA
5925,1.191,AIR,324.1901,0.825,NA,NA,NA,NA,NA
4827,1.191,AIR,389.2037,0.812,NA,NA,NA,NA,NA
29116,1.191,AIR,380.2203,5.012,230,NA,NA,NA,NA
22536,1.190,IHC,625.3238,3.502,NA,NA,NA,NA,NA
20837,1.190,AIR,269.1751,3.191,NA,NA,NA,NA,NA
13248,1.189,IHC,576.2854,1.973,NA,NA,NA,NA,NA
11044,1.189,AIR,300.6612,1.722,151,NA,NA,NA,NA
12164,1.188,IHC,229.6293,1.774,NA,NA,NA,NA,NA
10997,1.188,AIR,295.1658,1.715,597,CCMSLIB00003136898,Spectral Match to Tyr-Ile from NIST14,M+H,NA
1821,1.187,IHC,118.0866,0.307,738,NA,NA,NA,NA
35046,1.186,AIR,753.5820,6.172,NA,NA,NA,NA,NA
35543,1.186,IHC,570.5465,6.393,NA,NA,NA,NA,NA
2475,1.186,AIR,307.1227,0.402,NA,NA,NA,NA,NA
19466,1.186,AIR,635.3104,2.943,NA,NA,NA,NA,NA
26381,1.186,AIR,311.2220,4.358,509,NA,NA,NA,NA
27679,1.186,IHC,298.2464,4.720,59,NA,NA,NA,NA
33114,1.185,IHC,420.3500,5.716,NA,CCMSLIB00012718122,Candidate Leucine-C20:3 (delta mass:288.2452),M+H,NA
24909,1.185,AIR,299.2010,4.009,NA,CCMSLIB00000849451,"NCGC00385373-01_C20H28O3_1-Phenanthrenecarboxylic acid, 1,2,3,4,4a,9,10,10a-octahydro-9-hydroxy-1,4a-dimethyl-7-(1-methylethyl)-, (1S,9R)-",M-H2O+H,NA
25996,1.185,AIR,293.2114,4.268,509,CCMSLIB00012450910,71606-07-0,[M+H]+,NA
23540,1.185,AIR,445.2575,3.736,NA,NA,NA,NA,NA
10539,1.184,AIR,203.0923,1.670,90,NA,NA,NA,NA
2199,1.184,AIR,180.1368,0.357,332,NA,NA,NA,NA
22590,1.184,AIR,248.1681,3.513,552,NA,NA,NA,NA
36286,1.184,IHC,663.4960,6.616,513,NA,NA,NA,NA
25398,1.183,AIR,279.2322,4.129,308,CCMSLIB00003134812,Spectral Match to 9(10)-EpOME from NIST14,M+H-H2O,NA
3374,1.183,IHC,256.1180,0.548,NA,NA,NA,NA,NA
1056,1.183,IHC,155.0430,0.244,NA,NA,NA,NA,NA
24060,1.182,AIR,508.3659,3.945,NA,CCMSLIB00006582756,Val-bMCA,M+H,NA
22466,1.182,AIR,431.3165,3.488,NA,NA,NA,NA,NA
20703,1.181,AIR,423.2745,3.178,NA,CCMSLIB00010234430,"""Candidate Pentahydroxylated bile acid (delta mass -18.0107; sirius atomic difference: -2H, -1O; buddy atomic difference: -2H, -1O)""",M+H,NA
8540,1.180,IHC,251.1456,1.481,597,NA,NA,NA,NA
